timestamp,CAL-NCH,CAL-SAL,JAM-LAS,LAS-CAL,NCH-CHU,SAL-CHU,VLV-CAL
2024-01-01 00:36:00,0.084,0.018,-0.422,-1.937,-0.669,3.515,-1.510
2024-01-01 00:37:00,1.657,-0.624,0.027,2.801,-0.379,0.514,-4.594
2024-01-01 00:38:00,-0.456,-1.702,0.856,-1.190,-1.535,-5.384,-1.805
2024-01-01 00:39:00,1.020,0.066,-1.426,0.093,1.232,-1.057,-0.915
2024-01-01 00:40:00,-3.577,-2.467,-0.316,2.146,-3.430,0.757,-2.127
2024-01-01 00:41:00,-0.124,2.214,-0.932,2.808,-3.903,0.877,-2.144
2024-01-01 00:42:00,-0.441,-2.852,-0.338,-0.787,0.106,0.027,-1.235
2024-01-01 00:43:00,-1.389,-0.134,0.378,1.141,-0.885,-3.339,-0.043
2024-01-01 00:44:00,-1.847,-0.187,1.380,-0.086,-1.708,-1.014,-5.088
2024-01-01 00:45:00,0.456,-2.092,-0.787,0.109,-1.862,0.510,-3.444
2024-01-01 00:46:00,0.769,-0.024,0.442,-3.308,-2.533,-0.728,-3.418
2024-01-01 00:47:00,1.983,-0.502,-0.317,-1.909,-0.359,1.765,-4.620
2024-01-01 00:48:00,-0.779,-0.583,0.527,0.513,-3.577,-2.250,-2.074
2024-01-01 00:49:00,-1.440,0.455,1.442,-2.360,-2.128,1.796,0.368
2024-01-01 00:50:00,0.346,-0.852,0.337,0.990,-5.748,-5.131,-3.763
2024-01-01 00:51:00,1.241,0.705,0.585,0.095,-1.313,1.096,-0.563
2024-01-01 00:52:00,-0.519,1.384,0.688,0.143,0.054,-1.638,-1.875
2024-01-01 00:53:00,-1.357,-0.606,-0.699,-0.867,0.956,-1.994,-4.110
2024-01-01 00:54:00,-0.022,-5.130,0.236,0.888,-0.116,-0.313,-2.294
2024-01-01 00:55:00,-0.288,-0.783,0.241,0.110,-0.805,-0.588,-4.237
2024-01-01 00:56:00,-1.583,-0.831,0.460,-1.467,2.534,-0.066,-2.230
2024-01-01 00:57:00,0.721,-0.218,-1.052,1.512,-2.419,0.965,-3.813
2024-01-01 00:58:00,-0.466,-1.167,-2.306,0.134,0.518,-3.430,-4.950
2024-01-01 00:59:00,-0.319,-0.509,-1.005,2.261,-0.165,-0.652,-1.812
2024-01-01 01:00:00,0.062,1.993,-0.281,0.838,1.883,-0.756,-0.711
2024-01-01 01:01:00,1.191,2.216,-0.949,1.924,-0.742,-0.452,-2.314
2024-01-01 01:02:00,-0.616,-0.206,-0.645,-2.333,0.339,-2.131,-0.235
2024-01-01 01:03:00,-2.718,-0.873,0.785,-2.486,-0.746,0.612,-4.948
2024-01-01 01:04:00,0.197,-1.742,-1.045,2.878,1.550,-2.206,0.678
2024-01-01 01:05:00,-1.685,1.114,-2.022,-0.101,-0.735,-0.691,-1.572
2024-01-01 01:06:00,-1.806,-0.020,-0.487,2.866,-0.406,-1.925,-2.773
2024-01-01 01:07:00,0.458,0.709,0.864,1.376,-0.197,-2.368,-4.673
2024-01-01 01:08:00,-3.448,-3.278,-0.311,-0.591,-3.694,-1.539,-2.334
2024-01-01 01:09:00,1.030,-0.820,-1.697,-0.332,-3.130,-2.381,-3.391
2024-01-01 01:10:00,0.042,0.125,-1.213,1.800,-0.200,0.065,-1.339
2024-01-01 01:11:00,0.820,-0.829,0.284,-1.019,-3.282,-0.940,-3.064
2024-01-01 01:12:00,-2.776,-0.094,0.420,0.900,0.820,-0.415,-5.347
2024-01-01 01:13:00,-2.089,-3.044,1.030,1.967,-1.864,2.223,-1.560
2024-01-01 01:14:00,-2.104,-1.750,-0.113,-0.025,1.330,-3.098,-1.466
2024-01-01 01:15:00,-1.450,-1.514,1.955,-0.909,0.161,-0.242,-2.706
2024-01-01 01:16:00,-1.335,-0.557,0.670,-1.301,-0.935,-1.627,-3.509
2024-01-01 01:17:00,-1.191,-2.915,-1.552,-0.425,-0.806,1.812,-3.245
2024-01-01 01:18:00,0.013,1.704,-0.099,1.977,0.069,-0.519,-0.416
2024-01-01 01:19:00,-0.292,0.341,-0.654,2.496,-2.222,0.768,-1.295
2024-01-01 01:20:00,0.125,-0.671,-1.474,0.244,-1.324,-4.414,-1.726
2024-01-01 01:21:00,-1.694,-1.035,0.580,2.076,-1.816,-0.345,-1.968
2024-01-01 01:22:00,-0.549,-0.351,-0.689,0.815,-0.953,-1.961,-2.687
2024-01-01 01:23:00,-0.510,0.735,0.026,-0.474,-1.281,-0.222,-3.088
2024-01-01 01:24:00,0.556,0.163,-0.148,1.682,1.595,1.948,-0.288
2024-01-01 01:25:00,0.288,0.910,-0.045,0.606,0.755,-0.891,-0.966
2024-01-01 01:26:00,-0.543,-3.143,0.557,0.550,-1.171,-3.775,-1.734
2024-01-01 01:27:00,-0.625,-0.044,1.220,2.000,-1.411,-1.976,0.177
2024-01-01 01:28:00,0.355,2.200,-0.133,-0.945,1.035,-3.407,-2.209
2024-01-01 01:29:00,0.503,-1.350,0.206,1.174,0.748,0.415,-0.629
2024-01-01 01:30:00,0.212,-1.688,-0.975,2.507,-1.024,0.778,-2.467
2024-01-01 01:31:00,1.875,-1.409,0.608,2.107,1.736,0.862,-4.186
2024-01-01 01:32:00,-1.907,1.868,0.053,-0.327,2.751,1.843,-3.235
2024-01-01 01:33:00,-1.645,0.396,2.195,0.193,0.171,1.483,-1.036
2024-01-01 01:34:00,-0.264,1.668,0.549,-0.046,-1.118,-0.081,-4.426
2024-01-01 01:35:00,2.071,1.061,-0.579,-0.909,-0.638,-0.272,-0.120
2024-01-01 01:36:00,-1.803,-2.658,0.538,-1.165,-2.197,-1.991,-2.385
2024-01-01 01:37:00,-1.803,-1.964,-0.478,1.255,-0.366,-4.076,-0.196
2024-01-01 01:38:00,-0.458,-0.409,-0.241,-1.115,-2.123,0.902,-2.511
2024-01-01 01:39:00,-0.991,0.504,0.700,-2.206,-2.597,0.704,-2.413
2024-01-01 01:40:00,0.731,-1.791,-1.139,1.000,-1.932,-1.343,-2.267
2024-01-01 01:41:00,-2.837,-1.662,-0.134,1.409,-1.834,-3.612,-0.958
2024-01-01 01:42:00,-0.005,-0.461,-0.155,0.158,0.741,1.324,-4.708
2024-01-01 01:43:00,-1.298,-3.888,-1.583,0.399,-1.191,-1.626,-1.334
2024-01-01 01:44:00,-1.988,-2.936,0.285,-0.796,-0.118,0.507,-0.391
2024-01-01 01:45:00,-2.013,0.627,0.785,1.198,-0.341,-5.039,-0.519
2024-01-01 01:46:00,0.199,-3.412,0.470,1.674,-1.381,-1.374,-1.645
2024-01-01 01:47:00,-0.944,1.050,0.018,1.372,0.102,-1.128,-2.506
2024-01-01 01:48:00,-1.444,-1.368,-0.580,0.944,-2.360,-4.288,-6.026
2024-01-01 01:49:00,-0.527,-0.703,0.879,-1.077,-0.752,-0.245,0.147
2024-01-01 01:50:00,-0.016,0.901,1.429,0.281,-1.512,-2.370,-4.081
2024-01-01 01:51:00,-0.686,-3.132,0.325,-0.294,1.581,-0.720,-2.096
2024-01-01 01:52:00,1.495,-0.095,-0.803,-0.052,-1.406,-1.177,-1.556
2024-01-01 01:53:00,2.761,-2.269,1.241,-1.037,0.651,-1.824,-2.956
2024-01-01 01:54:00,-1.354,-0.433,-0.447,0.971,-3.312,2.303,-1.827
2024-01-01 01:55:00,-0.674,-1.763,-1.903,0.291,-3.577,-1.069,-2.885
2024-01-01 01:56:00,0.540,-2.788,-1.499,-0.091,0.517,3.284,-2.508
2024-01-01 01:57:00,-0.303,-1.180,-0.986,0.451,2.452,-2.361,-3.841
2024-01-01 01:58:00,1.068,-0.699,0.866,-1.785,-0.922,-1.530,-4.269
2024-01-01 01:59:00,0.122,-0.995,-1.141,-0.299,-3.869,1.218,-0.267
2024-01-01 02:00:00,3.276,1.522,-1.645,-1.089,-1.934,-3.015,-3.190
2024-01-01 02:01:00,-3.544,-2.112,-1.102,1.176,-3.214,-3.448,-0.919
2024-01-01 02:02:00,-1.733,-4.055,-1.098,0.664,0.558,0.533,-1.395
2024-01-01 02:03:00,-1.745,1.145,0.449,-0.488,-0.812,0.092,-2.865
2024-01-01 02:04:00,0.827,-0.969,0.833,-1.837,1.947,-0.347,-2.781
2024-01-01 02:05:00,3.475,-1.486,1.005,-0.672,2.513,2.113,-0.970
2024-01-01 02:06:00,-3.087,0.249,-0.234,-3.295,-0.918,-1.523,-3.460
2024-01-01 02:07:00,0.049,0.800,1.663,-1.599,-1.649,2.368,-3.405
2024-01-01 02:08:00,-0.484,-3.666,-0.744,0.357,-3.533,2.196,-0.235
2024-01-01 02:09:00,0.582,-0.163,0.139,-1.377,2.009,0.458,-3.951
2024-01-01 02:10:00,-0.309,1.227,0.916,-1.016,-1.064,-2.178,-1.610
2024-01-01 02:11:00,-0.032,-0.765,0.784,0.069,0.415,1.697,-2.311
2024-01-01 02:12:00,-0.229,0.531,-0.160,0.290,-0.710,-2.974,-3.483
2024-01-01 02:13:00,-1.531,-2.283,0.440,-1.393,-1.100,0.325,-1.310
2024-01-01 02:14:00,-1.649,0.372,0.334,-2.412,-2.084,-1.206,-0.991
2024-01-01 02:15:00,-2.340,-1.321,-1.302,-0.279,-1.449,-0.860,-1.555
2024-01-01 02:16:00,-2.068,-0.248,0.979,0.181,1.066,-2.202,-4.061
2024-01-01 02:17:00,0.087,-2.785,-0.680,-1.442,-0.309,0.581,-2.288
2024-01-01 02:18:00,-0.287,-3.002,-0.863,0.981,2.222,-1.250,-2.742
2024-01-01 02:19:00,1.275,1.230,0.473,-1.018,0.501,-2.330,-2.819
2024-01-01 02:20:00,-1.353,0.960,-0.325,-1.372,-0.282,1.545,-2.755
2024-01-01 02:21:00,-0.715,-0.226,1.648,-0.949,-2.542,1.036,-2.818
2024-01-01 02:22:00,-0.294,0.699,-0.329,-1.012,1.140,-4.503,-5.282
2024-01-01 02:23:00,0.750,-0.246,1.451,-1.745,-0.082,3.824,-0.529
2024-01-01 02:24:00,0.722,-3.419,-0.445,-0.984,-2.340,-0.547,-2.701
2024-01-01 02:25:00,-0.420,-0.665,0.956,1.000,-1.406,0.110,-1.937
2024-01-01 02:26:00,-2.071,-2.134,0.123,2.401,-3.541,2.594,-1.526
2024-01-01 02:27:00,1.022,-0.273,0.294,2.098,-1.191,1.767,-2.091
2024-01-01 02:28:00,-0.299,-0.552,-1.474,-1.285,-0.683,-0.837,-1.127
2024-01-01 02:29:00,-1.314,2.281,-0.039,-1.081,-2.251,-1.989,-2.389
2024-01-01 02:30:00,0.283,3.052,0.441,0.989,-2.006,-1.451,-0.996
2024-01-01 02:31:00,0.056,0.235,-0.359,1.629,-2.071,0.784,-2.723
2024-01-01 02:32:00,-2.360,1.874,0.989,-2.327,0.033,-1.929,-1.973
2024-01-01 02:33:00,-0.426,0.661,-0.497,-0.107,-0.232,1.141,-2.086
2024-01-01 02:34:00,0.135,-2.902,-1.793,-2.652,-1.100,-0.871,-2.546
2024-01-01 02:35:00,-1.268,-0.929,-1.183,0.499,1.789,0.167,-2.973
2024-01-01 02:36:00,-1.346,-1.009,-0.469,1.324,-0.021,-3.902,-3.216
2024-01-01 02:37:00,-0.269,-1.486,-0.018,0.204,-1.090,-0.335,-2.909
2024-01-01 02:38:00,1.015,0.938,0.905,1.188,-2.485,1.471,-1.284
2024-01-01 02:39:00,1.028,-0.554,-0.126,0.895,-1.431,0.039,-2.470
2024-01-01 02:40:00,-2.940,0.497,0.553,0.258,-2.217,1.103,-4.346
2024-01-01 02:41:00,0.553,-0.058,0.788,0.982,-1.116,-0.842,-3.025
2024-01-01 02:42:00,-1.289,-1.665,-0.524,0.752,-0.915,-2.981,-2.418
2024-01-01 02:43:00,-2.756,-3.206,0.425,0.303,-3.664,1.775,-3.989
2024-01-01 02:44:00,-2.284,-1.362,-0.402,-1.353,-1.036,-1.679,-4.566
2024-01-01 02:45:00,1.316,-3.155,0.049,1.166,-0.608,-3.600,-3.255
2024-01-01 02:46:00,-0.214,2.882,-0.162,0.600,1.979,0.478,-1.598
2024-01-01 02:47:00,0.977,-1.384,1.615,-1.369,-3.163,-0.104,-3.087
2024-01-01 02:48:00,-1.498,-1.651,-0.156,1.729,-2.255,-0.269,-1.409
2024-01-01 02:49:00,0.646,-3.472,0.412,2.496,0.820,-2.353,-2.397
2024-01-01 02:50:00,-0.356,-3.129,-0.940,-0.798,-0.211,-0.660,-0.536
2024-01-01 02:51:00,-1.596,1.885,0.397,-1.666,1.359,-1.806,-1.923
2024-01-01 02:52:00,0.629,2.432,0.763,-0.158,-0.089,0.518,-1.346
2024-01-01 02:53:00,0.518,-0.568,-0.845,1.162,-2.884,-3.241,-1.954
2024-01-01 02:54:00,-0.818,-2.575,-0.324,1.406,-0.306,-1.696,0.757
2024-01-01 02:55:00,-1.940,-1.530,1.066,0.231,-1.970,-3.707,-0.690
2024-01-01 02:56:00,-0.550,-2.196,0.162,-0.208,2.342,-1.267,-2.873
2024-01-01 02:57:00,-1.202,0.472,-1.124,-1.251,1.700,-2.933,-3.211
2024-01-01 02:58:00,-2.727,-2.629,0.862,-1.670,-1.669,3.203,-0.901
2024-01-01 02:59:00,-0.953,0.808,0.473,-3.799,1.362,0.387,-1.646
2024-01-01 03:00:00,-0.054,0.397,-1.157,1.614,-2.863,-1.344,-3.708
2024-01-01 03:01:00,-3.711,-1.070,-0.137,1.935,-2.256,-4.104,-4.067
2024-01-01 03:02:00,-2.396,-0.208,-1.835,-0.429,-2.467,2.141,-4.403
2024-01-01 03:03:00,-2.404,-0.023,-0.103,-0.353,-0.374,0.707,-2.480
2024-01-01 03:04:00,0.082,-0.716,0.474,-1.896,0.159,2.354,0.002
2024-01-01 03:05:00,-0.341,0.545,1.149,0.565,-0.513,-0.050,-2.732
2024-01-01 03:06:00,1.554,-1.344,0.196,-0.027,0.667,-0.792,-3.756
2024-01-01 03:07:00,1.794,-0.351,-0.236,-0.045,-2.339,-0.786,-3.587
2024-01-01 03:08:00,-1.103,-1.082,-0.582,-2.675,1.658,1.674,-2.489
2024-01-01 03:09:00,-1.205,0.868,1.029,1.834,0.244,-2.502,-4.730
2024-01-01 03:10:00,-0.666,1.992,-0.293,-0.418,-0.718,-4.386,-1.795
2024-01-01 03:11:00,0.911,-0.033,1.128,-0.310,0.420,1.852,-0.767
2024-01-01 03:12:00,0.186,-1.240,-1.314,-0.483,0.204,-1.659,-3.731
2024-01-01 03:13:00,0.403,1.579,0.704,-0.528,0.210,-0.756,-0.479
2024-01-01 03:14:00,-2.085,-0.501,-0.993,-0.764,-1.861,0.366,-2.834
2024-01-01 03:15:00,-3.781,-2.706,0.544,-2.100,-1.913,0.711,-3.407
2024-01-01 03:16:00,1.003,-2.696,-0.019,0.355,-4.592,-3.680,-1.569
2024-01-01 03:17:00,-4.367,-3.295,-1.821,1.842,-0.475,-1.265,-3.008
2024-01-01 03:18:00,-0.720,0.765,0.342,-0.899,-1.165,3.491,-6.067
2024-01-01 03:19:00,-1.128,-0.350,-0.767,-0.521,1.231,-2.736,-2.067
2024-01-01 03:20:00,-3.253,-0.337,-0.222,0.829,-1.764,2.009,0.872
2024-01-01 03:21:00,1.994,-0.913,-0.227,1.354,-1.329,-1.382,-2.680
2024-01-01 03:22:00,-0.079,0.123,-0.599,0.880,-0.441,0.310,-2.947
2024-01-01 03:23:00,-0.879,1.006,-0.748,-1.667,-2.385,-3.831,-2.810
2024-01-01 03:24:00,-1.348,0.415,0.803,-1.039,0.953,-0.983,-2.849
2024-01-01 03:25:00,-3.316,0.960,-0.385,0.318,-0.743,-1.103,-1.466
2024-01-01 03:26:00,-1.321,-0.483,1.775,-0.365,0.938,1.346,-2.035
2024-01-01 03:27:00,-0.341,2.327,-0.111,-0.887,-1.925,-0.244,-0.757
2024-01-01 03:28:00,-2.598,-1.640,0.102,0.329,-0.265,-4.074,-1.774
2024-01-01 03:29:00,-0.588,-0.486,0.645,-1.532,-1.587,-2.729,-2.725
2024-01-01 03:30:00,1.808,-0.322,-0.204,0.706,2.117,0.804,-3.161
2024-01-01 03:31:00,-1.724,-0.931,0.334,1.010,1.901,-0.643,-1.356
2024-01-01 03:32:00,-1.224,-0.002,-0.136,2.104,0.350,-2.537,-2.389
2024-01-01 03:33:00,-0.289,1.172,0.189,-1.766,1.758,-1.239,-2.497
2024-01-01 03:34:00,1.682,1.482,-0.427,-0.244,1.510,0.925,0.448
2024-01-01 03:35:00,0.555,0.716,-1.723,-0.057,0.649,-3.237,-3.495
2024-01-01 03:36:00,-0.908,-0.302,1.597,1.906,-1.954,1.228,-1.015
2024-01-01 03:37:00,-0.220,-0.096,0.174,2.417,-3.801,2.560,-1.820
2024-01-01 03:38:00,-0.853,-1.833,1.176,-0.824,0.632,-3.775,-2.487
2024-01-01 03:39:00,-1.999,1.914,0.668,0.263,0.775,1.414,-2.314
2024-01-01 03:40:00,1.884,-2.028,-2.305,0.651,-3.113,1.118,-4.070
2024-01-01 03:41:00,0.108,-0.922,-0.758,-1.160,-2.474,0.105,-3.352
2024-01-01 03:42:00,0.272,-1.065,0.458,-1.576,0.337,-3.129,-1.618
2024-01-01 03:43:00,-1.531,1.650,0.390,0.248,0.054,-2.251,-2.153
2024-01-01 03:44:00,-1.593,0.309,-0.442,1.034,3.377,-1.745,-3.894
2024-01-01 03:45:00,2.139,-1.123,-0.371,-2.038,-0.653,-2.940,0.678
2024-01-01 03:46:00,-1.332,3.016,0.089,1.277,0.140,1.631,-0.917
2024-01-01 03:47:00,0.256,1.564,1.370,0.383,-0.216,-2.240,0.484
2024-01-01 03:48:00,-0.008,0.714,0.276,0.912,-1.665,-1.180,-0.945
2024-01-01 03:49:00,-0.119,-1.797,-1.216,-0.206,-0.477,-3.145,0.280
2024-01-01 03:50:00,-0.100,-3.068,-0.436,-0.656,0.554,-1.649,-2.953
2024-01-01 03:51:00,-0.215,-0.950,-0.617,-1.036,-2.839,1.980,-4.142
2024-01-01 03:52:00,-1.665,-0.810,-0.440,-1.309,-1.075,0.592,-0.313
2024-01-01 03:53:00,2.146,0.302,0.635,-1.398,2.173,-3.973,-0.805
2024-01-01 03:54:00,-0.570,1.089,1.896,-1.185,-2.153,1.129,-4.574
2024-01-01 03:55:00,0.218,0.133,-0.526,1.614,1.923,-2.971,-2.614
2024-01-01 03:56:00,0.422,0.539,0.510,2.077,2.339,-1.153,-2.222
2024-01-01 03:57:00,-1.294,-1.897,2.947,0.649,-4.606,4.265,-3.468
2024-01-01 03:58:00,2.300,-0.654,-0.139,-0.858,2.756,-2.295,0.884
2024-01-01 03:59:00,0.384,1.598,1.155,1.016,-0.344,-2.150,-2.033
2024-01-01 04:00:00,-1.415,-1.298,0.975,1.529,2.458,0.396,-2.571
2024-01-01 04:01:00,-1.959,-1.170,0.759,-0.282,-0.247,3.862,0.514
2024-01-01 04:02:00,-1.604,-1.510,-0.223,1.785,-0.847,-1.185,-2.033
2024-01-01 04:03:00,0.695,-4.810,1.622,0.276,0.979,0.849,-2.379
2024-01-01 04:04:00,-0.578,-0.170,0.481,-2.893,-2.237,0.060,-3.066
2024-01-01 04:05:00,-1.685,1.309,0.868,0.529,-0.097,1.141,-0.434
2024-01-01 04:06:00,-1.368,-1.462,-0.479,-0.246,-2.153,-0.677,-0.682
2024-01-01 04:07:00,-2.663,2.016,-0.900,2.629,1.362,-0.757,-0.628
2024-01-01 04:08:00,1.556,1.417,0.061,0.162,-2.035,-1.898,-1.077
2024-01-01 04:09:00,-0.415,-2.821,-0.102,1.628,-1.465,-0.410,-2.265
2024-01-01 04:10:00,-0.203,2.448,-1.739,0.115,0.970,-1.970,-1.385
2024-01-01 04:11:00,2.785,-1.093,0.924,1.779,-0.444,0.778,-2.011
2024-01-01 04:12:00,-0.437,-3.030,-0.103,-1.482,-1.152,2.343,-4.330
2024-01-01 04:13:00,0.902,2.201,1.492,-0.680,-3.224,-2.325,-2.620
2024-01-01 04:14:00,-4.007,-4.205,0.457,0.598,-1.685,-0.916,-1.357
2024-01-01 04:15:00,0.678,-0.476,-1.021,-0.744,-0.771,-1.444,-2.290
2024-01-01 04:16:00,0.852,0.454,1.248,-1.487,-2.874,1.512,-2.357
2024-01-01 04:17:00,1.550,-0.044,-1.870,0.161,0.705,-1.324,-3.832
2024-01-01 04:18:00,0.617,-1.489,-1.083,-0.263,-1.385,-1.086,-3.835
2024-01-01 04:19:00,-2.480,-0.529,-1.065,-0.500,-3.864,-3.836,-1.703
2024-01-01 04:20:00,-1.668,-1.719,1.064,-2.269,-0.703,-4.558,0.382
2024-01-01 04:21:00,-2.259,0.310,0.838,-0.703,-0.238,-0.156,-0.015
2024-01-01 04:22:00,-0.853,0.086,0.104,-2.935,1.554,-2.494,-2.976
2024-01-01 04:23:00,-0.717,-2.992,-0.723,-0.373,1.545,1.226,-0.511
2024-01-01 04:24:00,1.520,0.389,0.551,-0.676,0.747,-0.013,-2.443
2024-01-01 04:25:00,0.995,-0.033,0.067,0.193,-2.193,0.599,-1.982
2024-01-01 04:26:00,-0.481,-1.698,-0.846,0.647,-3.541,-0.929,-0.898
2024-01-01 04:27:00,1.193,-0.894,0.922,0.880,-0.364,-2.924,-2.878
2024-01-01 04:28:00,-0.627,-0.296,-1.598,3.252,-1.376,1.007,-2.204
2024-01-01 04:29:00,-1.637,-0.696,-1.344,0.730,-0.591,1.904,-1.485
2024-01-01 04:30:00,-0.433,-0.530,1.247,0.339,-0.590,1.798,-2.585
2024-01-01 04:31:00,1.663,-2.444,1.465,-0.145,-1.974,0.600,-3.341
2024-01-01 04:32:00,-1.761,-1.423,0.998,0.487,-1.136,-0.375,-1.726
2024-01-01 04:33:00,-5.795,-2.175,-1.073,2.824,0.596,-4.874,-2.427
2024-01-01 04:34:00,-1.481,-0.686,-0.647,-0.072,-3.361,-2.787,-6.024
2024-01-01 04:35:00,2.196,-0.471,1.016,-0.749,0.815,-2.906,-2.550
2024-01-01 04:36:00,0.061,-2.073,0.231,1.532,-0.007,0.931,-1.317
2024-01-01 04:37:00,-1.457,0.481,0.014,2.409,0.537,-3.602,-3.903
2024-01-01 04:38:00,-1.439,-1.151,0.172,1.109,-2.030,-1.536,-1.990
2024-01-01 04:39:00,-0.464,1.222,0.524,1.003,-4.560,-0.358,-2.444
2024-01-01 04:40:00,-1.172,-3.382,-0.579,-0.318,0.821,0.659,-3.902
2024-01-01 04:41:00,0.246,0.361,0.722,0.998,-0.885,-1.050,-1.038
2024-01-01 04:42:00,-0.982,-1.431,0.231,-1.725,4.434,-2.770,-1.837
2024-01-01 04:43:00,0.030,0.868,-0.161,-1.642,-1.695,-0.002,-2.386
2024-01-01 04:44:00,-0.208,-1.299,-1.479,-1.909,-1.896,1.629,-0.505
2024-01-01 04:45:00,-3.867,1.391,-0.008,1.040,3.738,3.235,-3.618
2024-01-01 04:46:00,-3.638,1.283,0.668,-1.054,-4.806,-0.660,-1.293
2024-01-01 04:47:00,-1.836,0.269,-0.980,-2.918,1.129,-2.130,-0.628
2024-01-01 04:48:00,1.816,-0.469,0.543,1.755,-0.726,0.895,-1.679
2024-01-01 04:49:00,0.437,-1.192,-1.141,-0.998,0.321,-0.242,-5.174
2024-01-01 04:50:00,-1.978,0.636,0.419,-0.054,1.073,-0.911,-0.168
2024-01-01 04:51:00,1.482,-1.158,1.223,-0.658,2.163,1.640,-3.993
2024-01-01 04:52:00,0.781,-1.474,0.879,2.451,-3.832,-2.775,-3.545
2024-01-01 04:53:00,0.670,-0.009,-0.460,-1.866,1.002,-2.607,-0.887
2024-01-01 04:54:00,-0.199,-1.935,0.984,1.776,1.273,-1.344,-2.670
2024-01-01 04:55:00,0.217,-1.515,-0.503,-0.654,-1.070,0.139,-0.185
2024-01-01 04:56:00,1.598,0.111,-0.159,1.544,-1.082,4.177,0.211
2024-01-01 04:57:00,-1.561,-0.135,2.592,-3.056,-0.305,-1.232,0.148
2024-01-01 04:58:00,1.396,3.114,-0.344,1.226,3.546,-0.330,-1.559
2024-01-01 04:59:00,1.267,0.426,1.379,-1.323,-0.053,-0.142,-2.344
2024-01-01 05:00:00,0.394,-2.002,0.017,-0.558,1.197,0.109,-1.653
2024-01-01 05:01:00,-2.012,-0.771,-1.351,0.492,-1.604,-1.897,-2.406
2024-01-01 05:02:00,-2.263,0.567,-1.288,-0.829,-0.773,0.400,-0.584
2024-01-01 05:03:00,-0.574,-0.226,-0.552,0.735,-0.636,-1.220,-4.046
2024-01-01 05:04:00,1.657,0.125,-0.294,1.271,-2.907,-0.179,-3.040
