timestamp,PECalama,PEValleDeLosVientos,PFVAzabache,PFVJama,PFVSanPedro,PFVUsya
2024-01-01 00:56:00,20.069,16.950,0.002,0.000,0.000,0.000
2024-01-01 00:57:00,18.962,20.937,0.002,0.000,0.000,0.000
2024-01-01 00:58:00,23.450,20.533,0.002,0.000,0.000,0.000
2024-01-01 00:59:00,21.042,15.834,0.002,0.000,0.000,0.000
2024-01-01 01:00:00,20.087,15.740,0.002,0.000,0.000,0.000
2024-01-01 01:01:00,20.155,18.862,0.002,0.000,0.000,0.000
2024-01-01 01:02:00,21.846,18.730,0.002,0.000,0.000,0.000
2024-01-01 01:03:00,19.726,17.304,0.002,0.000,0.000,0.000
2024-01-01 01:04:00,21.280,18.194,0.002,0.000,0.000,0.000
2024-01-01 01:05:00,23.199,16.679,0.002,0.000,0.000,0.000
2024-01-01 01:06:00,22.235,19.895,0.002,0.000,0.000,0.000
2024-01-01 01:07:00,23.280,16.062,0.002,0.000,0.000,0.000
2024-01-01 01:08:00,18.052,16.289,0.002,0.000,0.000,0.000
2024-01-01 01:09:00,23.302,20.271,0.002,0.000,0.000,0.000
2024-01-01 01:10:00,25.332,18.681,0.002,0.000,0.000,0.000
2024-01-01 01:11:00,22.479,18.501,0.002,0.000,0.000,0.000
2024-01-01 01:12:00,17.670,18.717,0.002,0.000,0.000,0.000
2024-01-01 01:13:00,19.627,20.863,0.002,0.000,0.000,0.000
2024-01-01 01:14:00,25.579,18.967,0.002,0.000,0.000,0.000
2024-01-01 01:15:00,22.621,17.996,0.003,0.000,0.000,0.000
2024-01-01 01:16:00,21.937,18.104,0.003,0.000,0.000,0.000
2024-01-01 01:17:00,20.852,17.013,0.003,0.000,0.000,0.000
2024-01-01 01:18:00,22.075,18.136,0.003,0.000,0.000,0.000
2024-01-01 01:19:00,25.330,20.957,0.003,0.000,0.000,0.000
2024-01-01 01:20:00,23.340,17.754,0.003,0.000,0.000,0.000
2024-01-01 01:21:00,18.295,15.461,0.003,0.000,0.000,0.000
2024-01-01 01:22:00,20.355,20.715,0.003,0.000,0.000,0.000
2024-01-01 01:23:00,20.281,20.391,0.003,0.000,0.000,0.000
2024-01-01 01:24:00,18.578,17.560,0.003,0.000,0.000,0.000
2024-01-01 01:25:00,25.961,19.312,0.003,0.000,0.000,0.000
2024-01-01 01:26:00,18.539,17.534,0.003,0.000,0.000,0.000
2024-01-01 01:27:00,17.124,20.159,0.003,0.000,0.000,0.000
2024-01-01 01:28:00,21.684,19.975,0.003,0.000,0.000,0.000
2024-01-01 01:29:00,23.873,19.052,0.004,0.000,0.000,0.000
2024-01-01 01:30:00,21.891,14.524,0.004,0.000,0.000,0.000
2024-01-01 01:31:00,21.529,18.405,0.004,0.000,0.000,0.000
2024-01-01 01:32:00,20.637,16.771,0.004,0.000,0.000,0.000
2024-01-01 01:33:00,22.257,20.153,0.004,0.000,0.000,0.000
2024-01-01 01:34:00,20.461,18.493,0.004,0.000,0.000,0.000
2024-01-01 01:35:00,19.660,22.095,0.004,0.000,0.000,0.000
2024-01-01 01:36:00,21.140,18.084,0.004,0.000,0.000,0.000
2024-01-01 01:37:00,21.973,18.401,0.004,0.000,0.000,0.000
2024-01-01 01:38:00,19.493,17.140,0.004,0.000,0.000,0.000
2024-01-01 01:39:00,20.859,16.734,0.004,0.000,0.000,0.000
2024-01-01 01:40:00,21.133,18.518,0.005,0.000,0.000,0.000
2024-01-01 01:41:00,21.156,16.605,0.005,0.000,0.000,0.000
2024-01-01 01:42:00,17.241,18.942,0.005,0.000,0.000,0.000
2024-01-01 01:43:00,23.271,20.286,0.005,0.000,0.000,0.000
2024-01-01 01:44:00,22.249,17.497,0.005,0.000,0.000,0.000
2024-01-01 01:45:00,20.439,14.886,0.005,0.000,0.000,0.000
2024-01-01 01:46:00,20.113,16.275,0.005,0.000,0.000,0.000
2024-01-01 01:47:00,20.915,16.418,0.005,0.000,0.000,0.000
2024-01-01 01:48:00,22.207,19.928,0.005,0.000,0.000,0.000
2024-01-01 01:49:00,23.471,21.340,0.006,0.000,0.000,0.000
2024-01-01 01:50:00,20.836,19.858,0.006,0.000,0.000,0.000
2024-01-01 01:51:00,21.674,16.519,0.006,0.000,0.000,0.000
2024-01-01 01:52:00,20.020,19.439,0.006,0.000,0.000,0.000
2024-01-01 01:53:00,22.227,16.690,0.006,0.000,0.000,0.000
2024-01-01 01:54:00,21.286,19.105,0.006,0.000,0.000,0.000
2024-01-01 01:55:00,21.950,18.896,0.006,0.000,0.000,0.000
2024-01-01 01:56:00,20.183,17.363,0.007,0.000,0.000,0.000
2024-01-01 01:57:00,20.853,16.909,0.007,0.000,0.000,0.000
2024-01-01 01:58:00,24.144,19.022,0.007,0.000,0.000,0.000
2024-01-01 01:59:00,24.255,17.642,0.007,0.000,0.000,0.000
2024-01-01 02:00:00,25.711,18.666,0.007,0.000,0.000,0.000
2024-01-01 02:01:00,20.023,19.040,0.007,0.000,0.000,0.000
2024-01-01 02:02:00,23.325,16.008,0.007,0.000,0.000,0.000
2024-01-01 02:03:00,20.790,21.048,0.008,0.000,0.000,0.000
2024-01-01 02:04:00,22.065,18.027,0.008,0.000,0.000,0.000
2024-01-01 02:05:00,23.361,18.567,0.008,0.000,0.000,0.000
2024-01-01 02:06:00,22.059,18.368,0.008,0.000,0.000,0.000
2024-01-01 02:07:00,20.411,18.919,0.008,0.000,0.000,0.000
2024-01-01 02:08:00,21.114,20.264,0.009,0.000,0.000,0.000
2024-01-01 02:09:00,25.125,15.175,0.009,0.000,0.000,0.000
2024-01-01 02:10:00,20.577,20.568,0.009,0.000,0.000,0.000
2024-01-01 02:11:00,21.772,20.718,0.009,0.000,0.000,0.000
2024-01-01 02:12:00,22.978,21.300,0.009,0.000,0.000,0.000
2024-01-01 02:13:00,21.696,19.095,0.010,0.000,0.000,0.000
2024-01-01 02:14:00,17.546,20.194,0.010,0.000,0.000,0.000
2024-01-01 02:15:00,21.678,18.197,0.010,0.000,0.000,0.000
2024-01-01 02:16:00,23.393,18.123,0.010,0.000,0.000,0.000
2024-01-01 02:17:00,23.348,19.170,0.010,0.000,0.000,0.000
2024-01-01 02:18:00,20.622,19.174,0.011,0.000,0.000,0.000
2024-01-01 02:19:00,21.985,18.271,0.011,0.000,0.000,0.000
2024-01-01 02:20:00,22.068,22.346,0.011,0.000,0.000,0.000
2024-01-01 02:21:00,21.932,15.234,0.011,0.000,0.000,0.000
2024-01-01 02:22:00,20.350,20.525,0.012,0.000,0.000,0.000
2024-01-01 02:23:00,20.673,15.661,0.012,0.000,0.000,0.000
2024-01-01 02:24:00,18.979,19.408,0.012,0.000,0.000,0.000
2024-01-01 02:25:00,21.461,15.677,0.012,0.000,0.000,0.000
2024-01-01 02:26:00,21.317,17.793,0.013,0.000,0.000,0.000
2024-01-01 02:27:00,24.229,20.055,0.013,0.000,0.000,0.000
2024-01-01 02:28:00,23.337,16.680,0.013,0.000,0.000,0.000
2024-01-01 02:29:00,20.819,17.256,0.013,0.000,0.000,0.000
2024-01-01 02:30:00,21.713,20.147,0.014,0.000,0.000,0.000
2024-01-01 02:31:00,19.429,19.446,0.014,0.000,0.000,0.000
2024-01-01 02:32:00,23.445,16.462,0.014,0.000,0.000,0.000
2024-01-01 02:33:00,14.962,19.936,0.015,0.000,0.000,0.001
2024-01-01 02:34:00,26.510,19.356,0.015,0.000,0.000,0.001
2024-01-01 02:35:00,21.605,19.501,0.015,0.000,0.000,0.001
2024-01-01 02:36:00,20.371,18.172,0.016,0.000,0.000,0.001
2024-01-01 02:37:00,22.938,20.979,0.016,0.000,0.000,0.001
2024-01-01 02:38:00,19.572,17.413,0.016,0.000,0.000,0.001
2024-01-01 02:39:00,22.289,18.552,0.017,0.000,0.000,0.001
2024-01-01 02:40:00,22.333,19.813,0.017,0.000,0.000,0.001
2024-01-01 02:41:00,25.020,21.023,0.017,0.000,0.000,0.001
2024-01-01 02:42:00,21.478,19.807,0.018,0.000,0.000,0.001
2024-01-01 02:43:00,20.278,19.502,0.018,0.000,0.000,0.001
2024-01-01 02:44:00,19.260,18.132,0.018,0.000,0.000,0.001
2024-01-01 02:45:00,21.416,17.823,0.019,0.000,0.000,0.001
2024-01-01 02:46:00,25.577,18.654,0.019,0.000,0.000,0.001
2024-01-01 02:47:00,25.248,16.024,0.020,0.000,0.000,0.001
2024-01-01 02:48:00,23.000,18.171,0.020,0.000,0.000,0.001
2024-01-01 02:49:00,20.643,20.274,0.020,0.000,0.000,0.001
2024-01-01 02:50:00,22.158,18.909,0.021,0.000,0.000,0.001
2024-01-01 02:51:00,19.763,20.998,0.021,0.000,0.000,0.001
2024-01-01 02:52:00,23.264,17.587,0.022,0.000,0.000,0.001
2024-01-01 02:53:00,18.434,18.919,0.022,0.000,0.000,0.001
2024-01-01 02:54:00,18.529,18.817,0.023,0.000,0.000,0.001
2024-01-01 02:55:00,28.660,15.889,0.023,0.000,0.000,0.001
2024-01-01 02:56:00,21.736,18.153,0.024,0.000,0.000,0.001
2024-01-01 02:57:00,21.100,18.556,0.024,0.000,0.000,0.001
2024-01-01 02:58:00,23.608,18.982,0.025,0.000,0.000,0.001
2024-01-01 02:59:00,23.041,17.059,0.025,0.000,0.000,0.001
2024-01-01 03:00:00,21.665,16.851,0.026,0.000,0.000,0.001
2024-01-01 03:01:00,22.310,20.963,0.026,0.000,0.000,0.001
2024-01-01 03:02:00,21.406,21.660,0.027,0.000,0.000,0.001
2024-01-01 03:03:00,24.668,18.262,0.027,0.000,0.000,0.001
2024-01-01 03:04:00,22.058,18.004,0.028,0.000,0.000,0.001
2024-01-01 03:05:00,20.586,17.449,0.028,0.000,0.000,0.001
2024-01-01 03:06:00,19.812,19.949,0.029,0.000,0.000,0.001
2024-01-01 03:07:00,19.456,15.953,0.030,0.000,0.000,0.001
2024-01-01 03:08:00,22.664,17.583,0.030,0.000,0.000,0.001
2024-01-01 03:09:00,23.743,17.167,0.031,0.000,0.000,0.001
2024-01-01 03:10:00,26.199,16.954,0.031,0.000,0.000,0.002
2024-01-01 03:11:00,22.447,18.177,0.032,0.000,0.000,0.002
2024-01-01 03:12:00,23.280,15.935,0.033,0.000,0.000,0.002
2024-01-01 03:13:00,22.932,18.463,0.033,0.000,0.000,0.002
2024-01-01 03:14:00,17.747,16.351,0.034,0.000,0.000,0.002
2024-01-01 03:15:00,17.256,18.054,0.035,0.000,0.000,0.002
2024-01-01 03:16:00,22.516,21.333,0.035,0.000,0.000,0.002
2024-01-01 03:17:00,20.764,16.539,0.036,0.000,0.000,0.002
2024-01-01 03:18:00,26.087,20.459,0.037,0.000,0.000,0.002
2024-01-01 03:19:00,21.591,18.501,0.038,0.000,0.000,0.002
2024-01-01 03:20:00,22.427,18.822,0.038,0.000,0.000,0.002
2024-01-01 03:21:00,21.955,21.675,0.039,0.000,0.000,0.002
2024-01-01 03:22:00,22.175,19.343,0.040,0.000,0.000,0.002
2024-01-01 03:23:00,20.196,20.354,0.041,0.000,0.000,0.002
2024-01-01 03:24:00,20.203,22.121,0.041,0.000,0.000,0.002
2024-01-01 03:25:00,21.358,16.347,0.042,0.000,0.000,0.002
2024-01-01 03:26:00,19.292,19.185,0.043,0.000,0.000,0.002
2024-01-01 03:27:00,18.317,16.236,0.044,0.000,0.000,0.002
2024-01-01 03:28:00,23.359,18.877,0.045,0.000,0.000,0.003
2024-01-01 03:29:00,23.490,18.012,0.046,0.000,0.000,0.003
2024-01-01 03:30:00,18.330,16.767,0.047,0.000,0.000,0.003
2024-01-01 03:31:00,20.451,16.806,0.048,0.000,0.000,0.003
2024-01-01 03:32:00,22.170,17.683,0.048,0.000,0.000,0.003
2024-01-01 03:33:00,19.823,19.145,0.049,0.000,0.000,0.003
2024-01-01 03:34:00,20.210,18.803,0.050,0.000,0.000,0.003
2024-01-01 03:35:00,20.041,15.432,0.051,0.000,0.000,0.003
2024-01-01 03:36:00,19.274,19.791,0.052,0.000,0.000,0.003
2024-01-01 03:37:00,22.001,18.779,0.053,0.000,0.000,0.003
2024-01-01 03:38:00,22.629,20.457,0.054,0.000,0.000,0.003
2024-01-01 03:39:00,18.394,21.582,0.055,0.000,0.000,0.003
2024-01-01 03:40:00,21.599,16.861,0.057,0.000,0.000,0.004
2024-01-01 03:41:00,24.544,16.456,0.058,0.000,0.000,0.004
2024-01-01 03:42:00,19.855,18.554,0.059,0.000,0.000,0.004
2024-01-01 03:43:00,22.866,18.402,0.060,0.000,0.000,0.004
2024-01-01 03:44:00,23.486,18.755,0.061,0.000,0.000,0.004
2024-01-01 03:45:00,20.679,17.210,0.062,0.000,0.000,0.004
2024-01-01 03:46:00,23.019,20.312,0.063,0.000,0.000,0.004
2024-01-01 03:47:00,17.396,17.436,0.065,0.000,0.000,0.004
2024-01-01 03:48:00,17.494,19.695,0.066,0.000,0.000,0.004
2024-01-01 03:49:00,22.557,14.051,0.067,0.000,0.000,0.005
2024-01-01 03:50:00,26.284,16.720,0.068,0.000,0.000,0.005
2024-01-01 03:51:00,26.312,16.995,0.070,0.000,0.000,0.005
2024-01-01 03:52:00,22.368,18.922,0.071,0.000,0.000,0.005
2024-01-01 03:53:00,23.087,16.975,0.072,0.000,0.000,0.005
2024-01-01 03:54:00,17.101,18.833,0.074,0.000,0.000,0.005
2024-01-01 03:55:00,22.576,18.472,0.075,0.000,0.000,0.005
2024-01-01 03:56:00,22.700,14.338,0.076,0.000,0.000,0.006
2024-01-01 03:57:00,23.843,17.832,0.078,0.000,0.000,0.006
2024-01-01 03:58:00,21.477,21.301,0.079,0.000,0.000,0.006
2024-01-01 03:59:00,22.557,18.281,0.081,0.000,0.000,0.006
2024-01-01 04:00:00,15.791,17.982,0.082,0.000,0.000,0.006
2024-01-01 04:01:00,23.067,15.661,0.084,0.000,0.000,0.006
2024-01-01 04:02:00,20.311,16.390,0.085,0.000,0.000,0.007
2024-01-01 04:03:00,23.208,21.032,0.087,0.000,0.000,0.007
2024-01-01 04:04:00,23.536,18.545,0.089,0.000,0.000,0.007
2024-01-01 04:05:00,26.411,17.566,0.090,0.000,0.000,0.007
2024-01-01 04:06:00,21.531,18.164,0.092,0.000,0.000,0.007
2024-01-01 04:07:00,24.728,16.688,0.094,0.000,0.000,0.007
2024-01-01 04:08:00,19.234,18.991,0.095,0.000,0.000,0.008
2024-01-01 04:09:00,25.261,20.410,0.097,0.000,0.000,0.008
2024-01-01 04:10:00,22.023,18.847,0.099,0.000,0.000,0.008
2024-01-01 04:11:00,19.733,19.004,0.101,0.000,0.000,0.008
2024-01-01 04:12:00,17.201,17.579,0.103,0.000,0.000,0.008
2024-01-01 04:13:00,21.074,18.209,0.104,0.000,0.000,0.009
2024-01-01 04:14:00,23.189,18.029,0.106,0.000,0.000,0.009
2024-01-01 04:15:00,24.511,16.841,0.108,0.000,0.000,0.009
2024-01-01 04:16:00,20.996,17.118,0.110,0.000,0.000,0.009
2024-01-01 04:17:00,24.432,20.259,0.112,0.000,0.000,0.010
2024-01-01 04:18:00,21.312,19.867,0.114,0.000,0.000,0.010
2024-01-01 04:19:00,20.584,19.400,0.116,0.000,0.000,0.010
2024-01-01 04:20:00,22.809,20.005,0.119,0.000,0.000,0.010
2024-01-01 04:21:00,25.119,17.252,0.121,0.000,0.000,0.011
2024-01-01 04:22:00,24.973,17.814,0.123,0.000,0.000,0.011
2024-01-01 04:23:00,20.187,19.218,0.125,0.000,0.000,0.011
2024-01-01 04:24:00,19.626,17.858,0.127,0.000,0.000,0.012
2024-01-01 04:25:00,22.481,17.743,0.130,0.000,0.000,0.012
2024-01-01 04:26:00,20.066,19.030,0.132,0.000,0.000,0.012
2024-01-01 04:27:00,21.927,16.944,0.134,0.000,0.000,0.012
2024-01-01 04:28:00,22.920,19.419,0.137,0.000,0.000,0.013
2024-01-01 04:29:00,22.863,16.994,0.139,0.000,0.000,0.013
2024-01-01 04:30:00,22.111,16.856,0.142,0.000,0.000,0.013
2024-01-01 04:31:00,19.627,19.796,0.144,0.000,0.000,0.014
2024-01-01 04:32:00,21.003,19.627,0.147,0.000,0.000,0.014
2024-01-01 04:33:00,24.224,14.085,0.149,0.000,0.000,0.015
2024-01-01 04:34:00,21.610,17.639,0.152,0.000,0.000,0.015
2024-01-01 04:35:00,21.499,19.471,0.154,0.000,0.000,0.015
2024-01-01 04:36:00,19.598,16.755,0.157,0.000,0.000,0.016
2024-01-01 04:37:00,18.471,21.318,0.160,0.000,0.000,0.016
2024-01-01 04:38:00,21.917,21.334,0.163,0.000,0.000,0.016
2024-01-01 04:39:00,23.020,19.809,0.166,0.000,0.000,0.017
2024-01-01 04:40:00,21.409,17.278,0.169,0.000,0.000,0.017
2024-01-01 04:41:00,20.343,17.066,0.171,0.000,0.000,0.018
2024-01-01 04:42:00,17.946,17.741,0.174,0.000,0.000,0.018
2024-01-01 04:43:00,21.447,20.262,0.177,0.000,0.000,0.019
2024-01-01 04:44:00,22.744,16.842,0.181,0.000,0.000,0.019
2024-01-01 04:45:00,26.110,16.950,0.184,0.000,0.000,0.020
2024-01-01 04:46:00,22.819,18.726,0.187,0.000,0.000,0.020
2024-01-01 04:47:00,19.086,19.445,0.190,0.000,0.000,0.021
2024-01-01 04:48:00,21.229,18.874,0.193,0.001,0.001,0.021
2024-01-01 04:49:00,23.384,20.332,0.197,0.001,0.001,0.022
2024-01-01 04:50:00,18.009,18.597,0.200,0.001,0.001,0.022
2024-01-01 04:51:00,22.591,21.840,0.203,0.001,0.001,0.023
2024-01-01 04:52:00,20.394,18.326,0.207,0.001,0.001,0.023
2024-01-01 04:53:00,23.156,16.577,0.210,0.001,0.001,0.024
2024-01-01 04:54:00,17.677,16.202,0.214,0.001,0.001,0.024
2024-01-01 04:55:00,24.458,19.544,0.218,0.001,0.001,0.025
2024-01-01 04:56:00,28.768,20.851,0.221,0.001,0.001,0.026
2024-01-01 04:57:00,22.164,16.881,0.225,0.001,0.001,0.026
2024-01-01 04:58:00,21.746,19.683,0.229,0.001,0.001,0.027
2024-01-01 04:59:00,24.870,16.244,0.233,0.001,0.001,0.028
2024-01-01 05:00:00,20.445,20.777,0.237,0.001,0.001,0.028
2024-01-01 05:01:00,18.140,14.600,0.241,0.001,0.001,0.029
2024-01-01 05:02:00,26.182,17.328,0.245,0.001,0.001,0.030
2024-01-01 05:03:00,24.832,21.048,0.249,0.001,0.001,0.030
2024-01-01 05:04:00,23.526,21.021,0.253,0.001,0.001,0.031
2024-01-01 05:05:00,26.171,18.606,0.257,0.001,0.001,0.032
2024-01-01 05:06:00,23.277,16.415,0.261,0.001,0.001,0.033
2024-01-01 05:07:00,19.043,18.703,0.266,0.001,0.001,0.033
2024-01-01 05:08:00,24.072,17.477,0.270,0.001,0.001,0.034
2024-01-01 05:09:00,19.455,17.663,0.275,0.001,0.001,0.035
2024-01-01 05:10:00,20.999,19.842,0.279,0.001,0.001,0.036
2024-01-01 05:11:00,20.531,19.256,0.284,0.001,0.001,0.037
2024-01-01 05:12:00,19.450,20.764,0.288,0.001,0.001,0.038
2024-01-01 05:13:00,19.742,19.827,0.293,0.001,0.001,0.038
2024-01-01 05:14:00,20.759,20.508,0.298,0.001,0.001,0.039
2024-01-01 05:15:00,19.981,18.274,0.303,0.001,0.001,0.040
2024-01-01 05:16:00,22.057,19.859,0.308,0.001,0.001,0.041
2024-01-01 05:17:00,21.380,16.430,0.313,0.002,0.002,0.042
2024-01-01 05:18:00,21.822,18.944,0.318,0.002,0.002,0.043
2024-01-01 05:19:00,23.330,18.533,0.323,0.002,0.002,0.044
2024-01-01 05:20:00,20.356,19.975,0.328,0.002,0.002,0.045
2024-01-01 05:21:00,23.139,19.622,0.334,0.002,0.002,0.046
2024-01-01 05:22:00,24.140,16.704,0.339,0.002,0.002,0.047
2024-01-01 05:23:00,19.083,20.722,0.344,0.002,0.002,0.048
2024-01-01 05:24:00,21.848,17.450,0.350,0.002,0.002,0.050
2024-01-01 05:25:00,24.386,17.232,0.355,0.002,0.002,0.051
2024-01-01 05:26:00,18.785,21.044,0.361,0.002,0.002,0.052
2024-01-01 05:27:00,24.246,17.409,0.367,0.002,0.002,0.053
2024-01-01 05:28:00,21.975,18.073,0.373,0.002,0.002,0.054
2024-01-01 05:29:00,24.249,15.859,0.379,0.002,0.002,0.056
2024-01-01 05:30:00,22.925,16.658,0.385,0.002,0.002,0.057
2024-01-01 05:31:00,19.779,17.626,0.391,0.002,0.002,0.058
2024-01-01 05:32:00,23.480,19.799,0.397,0.003,0.003,0.059
2024-01-01 05:33:00,22.033,16.516,0.403,0.003,0.003,0.061
2024-01-01 05:34:00,23.321,18.968,0.410,0.003,0.003,0.062
2024-01-01 05:35:00,21.678,15.935,0.416,0.003,0.003,0.064
2024-01-01 05:36:00,23.580,18.157,0.423,0.003,0.003,0.065
2024-01-01 05:37:00,20.383,21.970,0.429,0.003,0.003,0.067
2024-01-01 05:38:00,23.452,17.597,0.436,0.003,0.003,0.068
2024-01-01 05:39:00,19.851,15.122,0.443,0.003,0.003,0.070
2024-01-01 05:40:00,21.680,19.485,0.450,0.003,0.003,0.071
2024-01-01 05:41:00,25.487,17.096,0.457,0.004,0.004,0.073
2024-01-01 05:42:00,21.777,17.508,0.464,0.004,0.004,0.074
2024-01-01 05:43:00,20.695,20.246,0.471,0.004,0.004,0.076
2024-01-01 05:44:00,24.565,18.679,0.478,0.004,0.004,0.078
2024-01-01 05:45:00,21.184,21.502,0.486,0.004,0.004,0.079
2024-01-01 05:46:00,16.393,18.025,0.493,0.004,0.004,0.081
2024-01-01 05:47:00,21.026,18.085,0.501,0.004,0.004,0.083
2024-01-01 05:48:00,21.169,17.505,0.508,0.004,0.004,0.085
2024-01-01 05:49:00,21.171,22.814,0.516,0.005,0.005,0.087
2024-01-01 05:50:00,20.085,19.296,0.524,0.005,0.005,0.089
2024-01-01 05:51:00,21.161,18.540,0.532,0.005,0.005,0.091
2024-01-01 05:52:00,22.466,20.956,0.540,0.005,0.005,0.093
2024-01-01 05:53:00,23.253,18.904,0.548,0.005,0.005,0.095
2024-01-01 05:54:00,22.649,20.552,0.556,0.005,0.005,0.097
2024-01-01 05:55:00,18.303,19.115,0.565,0.006,0.006,0.099
2024-01-01 05:56:00,16.530,20.690,0.573,0.006,0.006,0.101
2024-01-01 05:57:00,19.420,20.233,0.582,0.006,0.006,0.103
2024-01-01 05:58:00,22.744,20.145,0.591,0.006,0.006,0.105
2024-01-01 05:59:00,22.504,20.861,0.599,0.006,0.006,0.108
2024-01-01 06:00:00,23.695,16.053,0.608,0.007,0.007,0.110
2024-01-01 06:01:00,21.675,16.844,0.618,0.007,0.007,0.112
2024-01-01 06:02:00,22.544,17.397,0.627,0.007,0.007,0.115
2024-01-01 06:03:00,26.258,18.299,0.636,0.007,0.007,0.117
2024-01-01 06:04:00,18.870,17.701,0.645,0.008,0.008,0.120
2024-01-01 06:05:00,22.565,18.151,0.655,0.008,0.008,0.122
2024-01-01 06:06:00,20.127,19.571,0.665,0.008,0.008,0.125
2024-01-01 06:07:00,17.830,18.003,0.674,0.008,0.008,0.128
2024-01-01 06:08:00,19.232,17.921,0.684,0.009,0.009,0.130
2024-01-01 06:09:00,21.076,19.844,0.694,0.009,0.009,0.133
2024-01-01 06:10:00,19.997,19.674,0.705,0.009,0.009,0.136
2024-01-01 06:11:00,20.229,17.591,0.715,0.010,0.010,0.139
2024-01-01 06:12:00,21.519,18.737,0.725,0.010,0.010,0.142
2024-01-01 06:13:00,19.454,21.362,0.736,0.010,0.010,0.145
2024-01-01 06:14:00,22.723,19.440,0.746,0.011,0.011,0.148
