timestamp,PECalama,PEValleDeLosVientos,PFVAzabache,PFVJama,PFVSanPedro,PFVUsya
2024-01-01 01:10:00,11.315,9.500,0.001,0.000,0.000,0.000
2024-01-01 01:11:00,13.892,8.603,0.001,0.000,0.000,0.000
2024-01-01 01:12:00,14.232,9.171,0.001,0.000,0.000,0.000
2024-01-01 01:13:00,10.383,11.222,0.001,0.000,0.000,0.000
2024-01-01 01:14:00,11.923,11.149,0.001,0.000,0.000,0.000
2024-01-01 01:15:00,13.702,10.144,0.001,0.000,0.000,0.000
2024-01-01 01:16:00,12.759,7.181,0.002,0.000,0.000,0.000
2024-01-01 01:17:00,13.648,9.055,0.002,0.000,0.000,0.000
2024-01-01 01:18:00,11.941,9.221,0.002,0.000,0.000,0.000
2024-01-01 01:19:00,13.044,9.879,0.002,0.000,0.000,0.000
2024-01-01 01:20:00,13.875,8.859,0.002,0.000,0.000,0.000
2024-01-01 01:21:00,13.399,9.035,0.002,0.000,0.000,0.000
2024-01-01 01:22:00,14.084,10.475,0.002,0.000,0.000,0.000
2024-01-01 01:23:00,12.722,10.767,0.002,0.000,0.000,0.000
2024-01-01 01:24:00,12.360,8.702,0.002,0.000,0.000,0.000
2024-01-01 01:25:00,11.031,8.130,0.002,0.000,0.000,0.000
2024-01-01 01:26:00,11.642,9.041,0.002,0.000,0.000,0.000
2024-01-01 01:27:00,15.584,10.256,0.002,0.000,0.000,0.000
2024-01-01 01:28:00,13.589,9.986,0.002,0.000,0.000,0.000
2024-01-01 01:29:00,13.061,8.931,0.002,0.000,0.000,0.000
2024-01-01 01:30:00,13.623,11.172,0.002,0.000,0.000,0.000
2024-01-01 01:31:00,13.143,9.671,0.002,0.000,0.000,0.000
2024-01-01 01:32:00,13.380,9.448,0.002,0.000,0.000,0.000
2024-01-01 01:33:00,12.226,8.825,0.002,0.000,0.000,0.000
2024-01-01 01:34:00,11.060,9.548,0.002,0.000,0.000,0.000
2024-01-01 01:35:00,12.047,10.196,0.002,0.000,0.000,0.000
2024-01-01 01:36:00,13.027,11.095,0.002,0.000,0.000,0.000
2024-01-01 01:37:00,11.687,11.110,0.002,0.000,0.000,0.000
2024-01-01 01:38:00,14.740,7.465,0.003,0.000,0.000,0.000
2024-01-01 01:39:00,11.000,9.980,0.003,0.000,0.000,0.000
2024-01-01 01:40:00,11.736,10.728,0.003,0.000,0.000,0.000
2024-01-01 01:41:00,15.645,9.386,0.003,0.000,0.000,0.000
2024-01-01 01:42:00,12.413,9.414,0.003,0.000,0.000,0.000
2024-01-01 01:43:00,11.890,10.511,0.003,0.000,0.000,0.000
2024-01-01 01:44:00,12.932,7.666,0.003,0.000,0.000,0.000
2024-01-01 01:45:00,12.605,11.040,0.003,0.000,0.000,0.000
2024-01-01 01:46:00,13.696,9.653,0.003,0.000,0.000,0.000
2024-01-01 01:47:00,12.897,9.504,0.003,0.000,0.000,0.000
2024-01-01 01:48:00,13.150,10.199,0.003,0.000,0.000,0.000
2024-01-01 01:49:00,13.123,9.576,0.003,0.000,0.000,0.000
2024-01-01 01:50:00,11.963,11.285,0.003,0.000,0.000,0.000
2024-01-01 01:51:00,10.408,8.039,0.003,0.000,0.000,0.000
2024-01-01 01:52:00,11.340,8.847,0.003,0.000,0.000,0.000
2024-01-01 01:53:00,11.522,7.878,0.004,0.000,0.000,0.000
2024-01-01 01:54:00,13.692,10.412,0.004,0.000,0.000,0.000
2024-01-01 01:55:00,13.374,11.435,0.004,0.000,0.000,0.000
2024-01-01 01:56:00,12.615,10.096,0.004,0.000,0.000,0.000
2024-01-01 01:57:00,14.035,11.453,0.004,0.000,0.000,0.000
2024-01-01 01:58:00,14.373,10.385,0.004,0.000,0.000,0.000
2024-01-01 01:59:00,13.057,9.420,0.004,0.000,0.000,0.000
2024-01-01 02:00:00,11.893,9.536,0.004,0.000,0.000,0.000
2024-01-01 02:01:00,14.275,9.370,0.004,0.000,0.000,0.000
2024-01-01 02:02:00,13.226,9.534,0.004,0.000,0.000,0.000
2024-01-01 02:03:00,13.302,9.641,0.004,0.000,0.000,0.000
2024-01-01 02:04:00,12.466,9.475,0.005,0.000,0.000,0.000
2024-01-01 02:05:00,11.464,8.043,0.005,0.000,0.000,0.000
2024-01-01 02:06:00,14.410,7.717,0.005,0.000,0.000,0.000
2024-01-01 02:07:00,11.823,10.749,0.005,0.000,0.000,0.000
2024-01-01 02:08:00,13.806,8.477,0.005,0.000,0.000,0.000
2024-01-01 02:09:00,11.458,9.813,0.005,0.000,0.000,0.000
2024-01-01 02:10:00,11.670,9.857,0.005,0.000,0.000,0.000
2024-01-01 02:11:00,14.854,10.538,0.005,0.000,0.000,0.000
2024-01-01 02:12:00,13.327,8.779,0.005,0.000,0.000,0.000
2024-01-01 02:13:00,13.537,10.615,0.005,0.000,0.000,0.000
2024-01-01 02:14:00,10.751,9.555,0.006,0.000,0.000,0.000
2024-01-01 02:15:00,10.034,10.262,0.006,0.000,0.000,0.000
2024-01-01 02:16:00,13.005,11.698,0.006,0.000,0.000,0.000
2024-01-01 02:17:00,13.085,11.022,0.006,0.000,0.000,0.000
2024-01-01 02:18:00,12.921,9.390,0.006,0.000,0.000,0.000
2024-01-01 02:19:00,13.775,8.616,0.006,0.000,0.000,0.000
2024-01-01 02:20:00,13.814,9.041,0.006,0.000,0.000,0.000
2024-01-01 02:21:00,12.307,11.273,0.007,0.000,0.000,0.000
2024-01-01 02:22:00,13.164,9.845,0.007,0.000,0.000,0.000
2024-01-01 02:23:00,12.770,10.429,0.007,0.000,0.000,0.000
2024-01-01 02:24:00,11.162,10.450,0.007,0.000,0.000,0.000
2024-01-01 02:25:00,9.937,8.863,0.007,0.000,0.000,0.000
2024-01-01 02:26:00,12.176,8.867,0.007,0.000,0.000,0.000
2024-01-01 02:27:00,14.414,9.337,0.007,0.000,0.000,0.000
2024-01-01 02:28:00,13.752,9.637,0.008,0.000,0.000,0.000
2024-01-01 02:29:00,14.438,7.714,0.008,0.000,0.000,0.000
2024-01-01 02:30:00,13.155,9.514,0.008,0.000,0.000,0.000
2024-01-01 02:31:00,12.032,9.008,0.008,0.000,0.000,0.000
2024-01-01 02:32:00,12.363,8.408,0.008,0.000,0.000,0.000
2024-01-01 02:33:00,12.054,8.588,0.008,0.000,0.000,0.000
2024-01-01 02:34:00,14.153,11.208,0.009,0.000,0.000,0.000
2024-01-01 02:35:00,12.899,10.433,0.009,0.000,0.000,0.000
2024-01-01 02:36:00,10.940,8.490,0.009,0.000,0.000,0.000
2024-01-01 02:37:00,12.344,9.834,0.009,0.000,0.000,0.000
2024-01-01 02:38:00,11.929,10.527,0.009,0.000,0.000,0.000
2024-01-01 02:39:00,15.771,7.956,0.010,0.000,0.000,0.000
2024-01-01 02:40:00,11.076,10.699,0.010,0.000,0.000,0.000
2024-01-01 02:41:00,12.167,8.988,0.010,0.000,0.000,0.000
2024-01-01 02:42:00,14.703,9.037,0.010,0.000,0.000,0.000
2024-01-01 02:43:00,11.080,11.001,0.010,0.000,0.000,0.000
2024-01-01 02:44:00,11.517,9.295,0.011,0.000,0.000,0.000
2024-01-01 02:45:00,11.560,10.827,0.011,0.000,0.000,0.000
2024-01-01 02:46:00,13.423,10.150,0.011,0.000,0.000,0.000
2024-01-01 02:47:00,10.125,9.996,0.011,0.000,0.000,0.000
2024-01-01 02:48:00,13.367,7.400,0.012,0.000,0.000,0.000
2024-01-01 02:49:00,13.538,12.475,0.012,0.000,0.000,0.000
2024-01-01 02:50:00,13.084,10.327,0.012,0.000,0.000,0.000
2024-01-01 02:51:00,13.642,8.795,0.012,0.000,0.000,0.000
2024-01-01 02:52:00,11.478,10.990,0.013,0.000,0.000,0.000
2024-01-01 02:53:00,11.599,9.260,0.013,0.000,0.000,0.000
2024-01-01 02:54:00,13.777,8.387,0.013,0.000,0.000,0.000
2024-01-01 02:55:00,11.464,9.880,0.013,0.000,0.000,0.001
2024-01-01 02:56:00,13.748,9.061,0.014,0.000,0.000,0.001
2024-01-01 02:57:00,13.855,9.702,0.014,0.000,0.000,0.001
2024-01-01 02:58:00,13.843,8.119,0.014,0.000,0.000,0.001
2024-01-01 02:59:00,11.412,10.551,0.015,0.000,0.000,0.001
2024-01-01 03:00:00,13.304,9.909,0.015,0.000,0.000,0.001
2024-01-01 03:01:00,12.006,9.430,0.015,0.000,0.000,0.001
2024-01-01 03:02:00,14.847,9.434,0.015,0.000,0.000,0.001
2024-01-01 03:03:00,12.824,7.838,0.016,0.000,0.000,0.001
2024-01-01 03:04:00,13.050,10.759,0.016,0.000,0.000,0.001
2024-01-01 03:05:00,10.749,10.783,0.016,0.000,0.000,0.001
2024-01-01 03:06:00,13.303,9.866,0.017,0.000,0.000,0.001
2024-01-01 03:07:00,10.248,9.556,0.017,0.000,0.000,0.001
2024-01-01 03:08:00,10.623,9.988,0.017,0.000,0.000,0.001
2024-01-01 03:09:00,13.564,10.195,0.018,0.000,0.000,0.001
2024-01-01 03:10:00,13.246,11.614,0.018,0.000,0.000,0.001
2024-01-01 03:11:00,11.345,8.922,0.018,0.000,0.000,0.001
2024-01-01 03:12:00,14.665,9.083,0.019,0.000,0.000,0.001
2024-01-01 03:13:00,11.234,10.382,0.019,0.000,0.000,0.001
2024-01-01 03:14:00,9.961,8.932,0.020,0.000,0.000,0.001
2024-01-01 03:15:00,11.368,11.038,0.020,0.000,0.000,0.001
2024-01-01 03:16:00,11.593,9.087,0.020,0.000,0.000,0.001
2024-01-01 03:17:00,14.457,10.253,0.021,0.000,0.000,0.001
2024-01-01 03:18:00,11.025,10.467,0.021,0.000,0.000,0.001
2024-01-01 03:19:00,14.229,11.314,0.022,0.000,0.000,0.001
2024-01-01 03:20:00,15.056,10.154,0.022,0.000,0.000,0.001
2024-01-01 03:21:00,11.100,7.841,0.023,0.000,0.000,0.001
2024-01-01 03:22:00,10.951,9.757,0.023,0.000,0.000,0.001
2024-01-01 03:23:00,10.969,10.989,0.023,0.000,0.000,0.001
2024-01-01 03:24:00,15.360,8.486,0.024,0.000,0.000,0.001
2024-01-01 03:25:00,13.819,9.870,0.024,0.000,0.000,0.001
2024-01-01 03:26:00,13.096,10.841,0.025,0.000,0.000,0.001
2024-01-01 03:27:00,12.408,10.872,0.025,0.000,0.000,0.001
2024-01-01 03:28:00,12.510,7.791,0.026,0.000,0.000,0.001
2024-01-01 03:29:00,12.227,9.378,0.026,0.000,0.000,0.001
2024-01-01 03:30:00,15.348,10.294,0.027,0.000,0.000,0.001
2024-01-01 03:31:00,11.768,9.615,0.027,0.000,0.000,0.001
2024-01-01 03:32:00,13.793,9.715,0.028,0.000,0.000,0.001
2024-01-01 03:33:00,12.502,10.404,0.029,0.000,0.000,0.002
2024-01-01 03:34:00,13.139,8.544,0.029,0.000,0.000,0.002
2024-01-01 03:35:00,13.494,8.948,0.030,0.000,0.000,0.002
2024-01-01 03:36:00,14.442,7.966,0.030,0.000,0.000,0.002
2024-01-01 03:37:00,14.036,7.989,0.031,0.000,0.000,0.002
2024-01-01 03:38:00,13.303,7.142,0.031,0.000,0.000,0.002
2024-01-01 03:39:00,13.175,9.526,0.032,0.000,0.000,0.002
2024-01-01 03:40:00,14.429,9.752,0.033,0.000,0.000,0.002
2024-01-01 03:41:00,10.409,8.705,0.033,0.000,0.000,0.002
2024-01-01 03:42:00,12.059,9.820,0.034,0.000,0.000,0.002
2024-01-01 03:43:00,12.963,9.823,0.035,0.000,0.000,0.002
2024-01-01 03:44:00,11.896,9.525,0.035,0.000,0.000,0.002
2024-01-01 03:45:00,11.192,8.817,0.036,0.000,0.000,0.002
2024-01-01 03:46:00,12.963,9.776,0.037,0.000,0.000,0.002
2024-01-01 03:47:00,14.232,9.961,0.037,0.000,0.000,0.002
2024-01-01 03:48:00,12.289,10.117,0.038,0.000,0.000,0.002
2024-01-01 03:49:00,12.368,10.173,0.039,0.000,0.000,0.002
2024-01-01 03:50:00,13.774,10.461,0.039,0.000,0.000,0.002
2024-01-01 03:51:00,12.541,8.972,0.040,0.000,0.000,0.002
2024-01-01 03:52:00,11.781,8.219,0.041,0.000,0.000,0.003
2024-01-01 03:53:00,12.948,9.857,0.042,0.000,0.000,0.003
2024-01-01 03:54:00,14.012,9.282,0.043,0.000,0.000,0.003
2024-01-01 03:55:00,13.261,8.230,0.043,0.000,0.000,0.003
2024-01-01 03:56:00,12.417,7.917,0.044,0.000,0.000,0.003
2024-01-01 03:57:00,13.110,10.406,0.045,0.000,0.000,0.003
2024-01-01 03:58:00,14.205,8.305,0.046,0.000,0.000,0.003
2024-01-01 03:59:00,12.142,10.924,0.047,0.000,0.000,0.003
2024-01-01 04:00:00,13.001,10.628,0.048,0.000,0.000,0.003
2024-01-01 04:01:00,11.714,8.899,0.048,0.000,0.000,0.003
2024-01-01 04:02:00,11.475,9.617,0.049,0.000,0.000,0.003
2024-01-01 04:03:00,11.542,8.542,0.050,0.000,0.000,0.003
2024-01-01 04:04:00,14.120,10.025,0.051,0.000,0.000,0.004
2024-01-01 04:05:00,12.732,9.489,0.052,0.000,0.000,0.004
2024-01-01 04:06:00,12.927,8.697,0.053,0.000,0.000,0.004
2024-01-01 04:07:00,13.153,9.785,0.054,0.000,0.000,0.004
2024-01-01 04:08:00,12.971,7.142,0.055,0.000,0.000,0.004
2024-01-01 04:09:00,13.209,10.853,0.056,0.000,0.000,0.004
2024-01-01 04:10:00,12.527,8.229,0.057,0.000,0.000,0.004
2024-01-01 04:11:00,10.596,9.775,0.058,0.000,0.000,0.004
2024-01-01 04:12:00,13.262,8.639,0.059,0.000,0.000,0.004
2024-01-01 04:13:00,14.736,9.035,0.060,0.000,0.000,0.004
2024-01-01 04:14:00,11.233,9.223,0.061,0.000,0.000,0.005
2024-01-01 04:15:00,12.109,10.000,0.063,0.000,0.000,0.005
2024-01-01 04:16:00,11.890,9.706,0.064,0.000,0.000,0.005
2024-01-01 04:17:00,13.824,10.118,0.065,0.000,0.000,0.005
2024-01-01 04:18:00,13.042,10.775,0.066,0.000,0.000,0.005
2024-01-01 04:19:00,14.067,11.112,0.067,0.000,0.000,0.005
2024-01-01 04:20:00,14.397,7.042,0.068,0.000,0.000,0.005
2024-01-01 04:21:00,13.915,9.653,0.070,0.000,0.000,0.005
2024-01-01 04:22:00,11.003,10.271,0.071,0.000,0.000,0.006
2024-01-01 04:23:00,14.135,8.255,0.072,0.000,0.000,0.006
2024-01-01 04:24:00,12.145,8.237,0.074,0.000,0.000,0.006
2024-01-01 04:25:00,12.260,12.147,0.075,0.000,0.000,0.006
2024-01-01 04:26:00,12.108,8.898,0.076,0.000,0.000,0.006
2024-01-01 04:27:00,13.084,9.651,0.078,0.000,0.000,0.006
2024-01-01 04:28:00,14.231,8.742,0.079,0.000,0.000,0.007
2024-01-01 04:29:00,13.023,11.002,0.080,0.000,0.000,0.007
2024-01-01 04:30:00,14.043,9.775,0.082,0.000,0.000,0.007
2024-01-01 04:31:00,11.853,7.091,0.083,0.000,0.000,0.007
2024-01-01 04:32:00,10.350,8.698,0.085,0.000,0.000,0.007
2024-01-01 04:33:00,12.299,10.331,0.086,0.000,0.000,0.007
2024-01-01 04:34:00,11.276,9.469,0.088,0.000,0.000,0.008
2024-01-01 04:35:00,11.663,9.509,0.089,0.000,0.000,0.008
2024-01-01 04:36:00,10.636,9.113,0.091,0.000,0.000,0.008
2024-01-01 04:37:00,11.577,9.004,0.092,0.000,0.000,0.008
2024-01-01 04:38:00,13.431,9.996,0.094,0.000,0.000,0.008
2024-01-01 04:39:00,10.535,8.355,0.096,0.000,0.000,0.009
2024-01-01 04:40:00,11.203,9.707,0.097,0.000,0.000,0.009
2024-01-01 04:41:00,12.885,8.932,0.099,0.000,0.000,0.009
2024-01-01 04:42:00,12.069,9.598,0.101,0.000,0.000,0.009
2024-01-01 04:43:00,12.479,9.520,0.102,0.000,0.000,0.010
2024-01-01 04:44:00,12.832,11.004,0.104,0.000,0.000,0.010
2024-01-01 04:45:00,12.464,8.611,0.106,0.000,0.000,0.010
2024-01-01 04:46:00,11.881,9.375,0.108,0.000,0.000,0.010
2024-01-01 04:47:00,12.359,8.632,0.110,0.000,0.000,0.011
2024-01-01 04:48:00,11.400,9.866,0.112,0.000,0.000,0.011
2024-01-01 04:49:00,13.664,8.395,0.114,0.000,0.000,0.011
2024-01-01 04:50:00,14.276,12.317,0.115,0.000,0.000,0.011
2024-01-01 04:51:00,10.097,10.253,0.117,0.000,0.000,0.012
2024-01-01 04:52:00,15.092,10.986,0.119,0.000,0.000,0.012
2024-01-01 04:53:00,13.484,9.836,0.122,0.000,0.000,0.012
2024-01-01 04:54:00,13.903,10.677,0.124,0.000,0.000,0.012
2024-01-01 04:55:00,13.908,8.897,0.126,0.000,0.000,0.013
2024-01-01 04:56:00,13.472,8.801,0.128,0.000,0.000,0.013
2024-01-01 04:57:00,13.333,10.339,0.130,0.000,0.000,0.013
2024-01-01 04:58:00,12.477,11.377,0.132,0.000,0.000,0.014
2024-01-01 04:59:00,12.234,8.367,0.134,0.000,0.000,0.014
2024-01-01 05:00:00,14.683,9.512,0.137,0.000,0.000,0.014
2024-01-01 05:01:00,14.125,9.452,0.139,0.000,0.000,0.015
2024-01-01 05:02:00,13.212,10.458,0.141,0.000,0.000,0.015
2024-01-01 05:03:00,13.171,9.769,0.144,0.000,0.000,0.015
2024-01-01 05:04:00,12.992,7.776,0.146,0.001,0.001,0.016
2024-01-01 05:05:00,10.664,6.733,0.148,0.001,0.001,0.016
2024-01-01 05:06:00,12.271,11.236,0.151,0.001,0.001,0.017
2024-01-01 05:07:00,11.955,9.376,0.153,0.001,0.001,0.017
2024-01-01 05:08:00,13.380,10.331,0.156,0.001,0.001,0.017
2024-01-01 05:09:00,16.243,10.757,0.159,0.001,0.001,0.018
2024-01-01 05:10:00,13.562,10.143,0.161,0.001,0.001,0.018
2024-01-01 05:11:00,11.680,8.861,0.164,0.001,0.001,0.019
2024-01-01 05:12:00,12.372,9.662,0.167,0.001,0.001,0.019
2024-01-01 05:13:00,14.086,8.492,0.169,0.001,0.001,0.020
2024-01-01 05:14:00,14.380,9.349,0.172,0.001,0.001,0.020
2024-01-01 05:15:00,12.023,10.317,0.175,0.001,0.001,0.021
2024-01-01 05:16:00,11.258,9.267,0.178,0.001,0.001,0.021
2024-01-01 05:17:00,13.068,8.339,0.181,0.001,0.001,0.022
2024-01-01 05:18:00,9.714,9.140,0.184,0.001,0.001,0.022
2024-01-01 05:19:00,14.777,10.452,0.187,0.001,0.001,0.023
2024-01-01 05:20:00,13.154,8.868,0.190,0.001,0.001,0.023
2024-01-01 05:21:00,13.840,8.176,0.193,0.001,0.001,0.024
2024-01-01 05:22:00,12.122,9.507,0.196,0.001,0.001,0.024
2024-01-01 05:23:00,10.732,7.339,0.199,0.001,0.001,0.025
2024-01-01 05:24:00,11.571,8.565,0.202,0.001,0.001,0.025
2024-01-01 05:25:00,13.487,10.334,0.205,0.001,0.001,0.026
2024-01-01 05:26:00,12.546,10.128,0.209,0.001,0.001,0.027
2024-01-01 05:27:00,14.334,10.425,0.212,0.001,0.001,0.027
2024-01-01 05:28:00,14.378,7.697,0.215,0.001,0.001,0.028
2024-01-01 05:29:00,12.865,11.512,0.219,0.001,0.001,0.028
2024-01-01 05:30:00,14.793,9.886,0.222,0.001,0.001,0.029
2024-01-01 05:31:00,14.958,9.841,0.226,0.001,0.001,0.030
2024-01-01 05:32:00,14.415,10.320,0.229,0.001,0.001,0.030
2024-01-01 05:33:00,10.934,9.819,0.233,0.001,0.001,0.031
2024-01-01 05:34:00,13.476,10.791,0.237,0.002,0.002,0.032
2024-01-01 05:35:00,11.611,7.406,0.240,0.002,0.002,0.033
2024-01-01 05:36:00,10.838,9.492,0.244,0.002,0.002,0.033
2024-01-01 05:37:00,11.752,8.373,0.248,0.002,0.002,0.034
2024-01-01 05:38:00,10.614,9.162,0.252,0.002,0.002,0.035
2024-01-01 05:39:00,10.639,9.117,0.256,0.002,0.002,0.036
2024-01-01 05:40:00,15.536,9.532,0.260,0.002,0.002,0.036
2024-01-01 05:41:00,12.940,9.706,0.264,0.002,0.002,0.037
2024-01-01 05:42:00,12.603,7.188,0.268,0.002,0.002,0.038
2024-01-01 05:43:00,12.951,7.688,0.272,0.002,0.002,0.039
2024-01-01 05:44:00,12.210,11.341,0.276,0.002,0.002,0.040
2024-01-01 05:45:00,11.760,8.478,0.280,0.002,0.002,0.041
2024-01-01 05:46:00,13.464,9.924,0.285,0.002,0.002,0.041
2024-01-01 05:47:00,12.144,9.739,0.289,0.002,0.002,0.042
2024-01-01 05:48:00,13.983,10.260,0.293,0.002,0.002,0.043
2024-01-01 05:49:00,13.142,8.525,0.298,0.003,0.003,0.044
2024-01-01 05:50:00,14.177,9.299,0.303,0.003,0.003,0.045
2024-01-01 05:51:00,10.025,9.904,0.307,0.003,0.003,0.046
2024-01-01 05:52:00,11.727,9.829,0.312,0.003,0.003,0.047
2024-01-01 05:53:00,11.135,7.995,0.317,0.003,0.003,0.048
2024-01-01 05:54:00,13.471,10.159,0.321,0.003,0.003,0.049
2024-01-01 05:55:00,14.083,8.212,0.326,0.003,0.003,0.050
2024-01-01 05:56:00,11.957,11.300,0.331,0.003,0.003,0.052
2024-01-01 05:57:00,15.124,9.909,0.336,0.003,0.003,0.053
2024-01-01 05:58:00,14.574,10.047,0.341,0.003,0.003,0.054
2024-01-01 05:59:00,13.045,9.818,0.346,0.004,0.004,0.055
2024-01-01 06:00:00,13.749,10.151,0.351,0.004,0.004,0.056
2024-01-01 06:01:00,12.330,9.202,0.357,0.004,0.004,0.057
2024-01-01 06:02:00,11.019,9.851,0.362,0.004,0.004,0.059
2024-01-01 06:03:00,13.175,9.610,0.367,0.004,0.004,0.060
2024-01-01 06:04:00,13.804,9.792,0.373,0.004,0.004,0.061
2024-01-01 06:05:00,11.276,9.231,0.378,0.004,0.004,0.062
2024-01-01 06:06:00,13.467,10.306,0.384,0.005,0.005,0.064
2024-01-01 06:07:00,13.663,11.873,0.389,0.005,0.005,0.065
2024-01-01 06:08:00,13.952,9.018,0.395,0.005,0.005,0.067
2024-01-01 06:09:00,10.270,11.091,0.401,0.005,0.005,0.068
2024-01-01 06:10:00,13.683,10.116,0.407,0.005,0.005,0.069
2024-01-01 06:11:00,12.092,11.217,0.413,0.005,0.005,0.071
2024-01-01 06:12:00,14.490,11.395,0.419,0.005,0.005,0.072
2024-01-01 06:13:00,11.666,10.175,0.425,0.006,0.006,0.074
2024-01-01 06:14:00,10.653,10.899,0.431,0.006,0.006,0.075
