,timestamp,asset_id,attribute_id,value
57,2019-02-28 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.45
58,2019-03-01 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.44
59,2019-03-02 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.83
60,2019-03-03 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.47
61,2019-03-04 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.41
62,2019-03-05 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.45
63,2019-03-06 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.28
64,2019-03-07 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.62
65,2019-03-08 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.48
66,2019-03-09 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.71
67,2019-03-10 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.54
68,2019-03-11 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.54
69,2019-03-12 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.5
70,2019-03-13 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.35
71,2019-03-14 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.34
72,2019-03-15 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.57
73,2019-03-16 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.37
74,2019-03-17 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.51
75,2019-03-18 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.4
76,2019-03-19 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.41
77,2019-03-20 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.65
78,2019-03-21 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.42
79,2019-03-22 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.66
80,2019-03-23 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.42
81,2019-03-24 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.5
82,2019-03-25 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.57
83,2019-03-26 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.64
84,2019-03-27 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.72
85,2019-03-28 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.58
86,2019-03-29 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.61
87,2019-03-30 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.79
88,2019-03-31 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.51
89,2019-04-01 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.55
90,2019-04-02 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.6
91,2019-04-03 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.69
92,2019-04-04 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.6
93,2019-04-05 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.58
94,2019-04-06 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.69
95,2019-04-07 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.32
96,2019-04-08 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.34
97,2019-04-09 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.37
98,2019-04-10 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.35
99,2019-04-11 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.36
100,2019-04-12 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.39
101,2019-04-13 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.4
102,2019-04-14 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.45
103,2019-04-15 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.49
104,2019-04-16 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.41
105,2019-04-17 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.42
106,2019-04-18 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.4
107,2019-04-19 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.4
108,2019-04-20 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.4
109,2019-04-21 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.4
110,2019-04-22 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.4
111,2019-04-23 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.4
112,2019-04-24 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.39
113,2019-04-25 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.37
114,2019-04-26 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.36
115,2019-04-27 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.36
116,2019-04-28 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.36
117,2019-04-29 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.36
118,2019-04-30 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.36
119,2019-05-01 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.36
120,2019-05-02 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.36
121,2019-05-03 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.42
122,2019-05-04 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.21
123,2019-05-05 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.24
124,2019-05-06 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.75
125,2019-05-07 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.51
126,2019-05-08 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.59
127,2019-05-09 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.44
128,2019-05-10 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.43
129,2019-05-11 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.66
130,2019-05-12 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.44
131,2019-05-13 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.51
132,2019-05-14 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.45
133,2019-05-15 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.47
134,2019-05-16 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.43
135,2019-05-17 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.48
136,2019-05-18 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.6
137,2019-05-19 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.55
138,2019-05-20 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.49
139,2019-05-21 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.47
140,2019-05-22 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.32
141,2019-05-23 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.39
142,2019-05-24 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.44
143,2019-05-25 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.5
144,2019-05-26 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.77
145,2019-05-27 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.54
146,2019-05-28 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.62
147,2019-05-29 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.55
148,2019-05-30 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.45
149,2019-05-31 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.48
150,2019-06-01 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.71
151,2019-06-02 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.28
152,2019-06-03 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.4
153,2019-06-04 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.92
154,2019-06-05 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.51
155,2019-06-06 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.57
156,2019-06-07 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.47
157,2019-06-08 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.35
158,2019-06-09 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.59
159,2019-06-10 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.62
160,2019-06-11 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.45
161,2019-06-12 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.41
162,2019-06-13 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.36
163,2019-06-14 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.32
164,2019-06-15 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.46
165,2019-06-16 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.8
166,2019-06-17 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.38
167,2019-06-18 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.41
168,2019-06-19 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.26
169,2019-06-20 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.35
170,2019-06-21 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.6
171,2019-06-22 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.5
172,2019-06-23 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.5
173,2019-06-24 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.34
174,2019-06-25 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.34
175,2019-06-26 00:00:00+00:00,4b43bf78-3e68-4bb2-9ffe-a70862ff0aec,b0476595-07ae-4afe-b8f7-13500a94aa23,316.55
